Date,NumCases
23/Mar/2020,0
24/Mar/2020,0
25/Mar/2020,0
26/Mar/2020,0
27/Mar/2020,16
28/Mar/2020,1
29/Mar/2020,1
30/Mar/2020,0
31/Mar/2020,0
01/Apr/2020,0
02/Apr/2020,0
03/Apr/2020,0
04/Apr/2020,0
05/Apr/2020,0
06/Apr/2020,0
07/Apr/2020,0
08/Apr/2020,5
09/Apr/2020,0
10/Apr/2020,0
11/Apr/2020,0
12/Apr/2020,0
13/Apr/2020,0
14/Apr/2020,0
15/Apr/2020,0
16/Apr/2020,0
17/Apr/2020,0
18/Apr/2020,0
19/Apr/2020,0
20/Apr/2020,0
21/Apr/2020,0
22/Apr/2020,0
23/Apr/2020,0
24/Apr/2020,0
25/Apr/2020,0
26/Apr/2020,0
27/Apr/2020,0
28/Apr/2020,0
29/Apr/2020,0
30/Apr/2020,0
01/May/2020,0
02/May/2020,0
03/May/2020,0
04/May/2020,0
05/May/2020,0
06/May/2020,0
07/May/2020,0
08/May/2020,0
09/May/2020,0
10/May/2020,0
11/May/2020,0
12/May/2020,0
13/May/2020,0
14/May/2020,0
15/May/2020,0
16/May/2020,0
17/May/2020,0
18/May/2020,1
19/May/2020,0
20/May/2020,0
21/May/2020,0
22/May/2020,0
23/May/2020,0
24/May/2020,0
25/May/2020,0
26/May/2020,0
27/May/2020,0
28/May/2020,0
29/May/2020,0
30/May/2020,0
31/May/2020,0
01/Jun/2020,0
02/Jun/2020,0
03/Jun/2020,0
04/Jun/2020,0
05/Jun/2020,0
06/Jun/2020,0
07/Jun/2020,0
08/Jun/2020,0
09/Jun/2020,0
10/Jun/2020,0
11/Jun/2020,0
12/Jun/2020,0
13/Jun/2020,0
14/Jun/2020,0
15/Jun/2020,0
16/Jun/2020,0
17/Jun/2020,0
18/Jun/2020,0
19/Jun/2020,1
20/Jun/2020,1
21/Jun/2020,1
22/Jun/2020,0
23/Jun/2020,0
24/Jun/2020,2
25/Jun/2020,0
26/Jun/2020,0
27/Jun/2020,0
28/Jun/2020,0
29/Jun/2020,0
30/Jun/2020,0
01/Jul/2020,0
02/Jul/2020,0
03/Jul/2020,0
04/Jul/2020,0
05/Jul/2020,0
06/Jul/2020,0
07/Jul/2020,0
08/Jul/2020,0
09/Jul/2020,0
10/Jul/2020,0
11/Jul/2020,0
12/Jul/2020,0
13/Jul/2020,0
14/Jul/2020,0
15/Jul/2020,0
16/Jul/2020,0
17/Jul/2020,0
18/Jul/2020,0
19/Jul/2020,0
20/Jul/2020,0
21/Jul/2020,0
22/Jul/2020,0
23/Jul/2020,0
24/Jul/2020,0
25/Jul/2020,0
26/Jul/2020,0
27/Jul/2020,0
28/Jul/2020,0
29/Jul/2020,0
30/Jul/2020,0
31/Jul/2020,0
01/Aug/2020,0
02/Aug/2020,0
03/Aug/2020,0
04/Aug/2020,1
05/Aug/2020,1
06/Aug/2020,0
07/Aug/2020,0
08/Aug/2020,0
09/Aug/2020,0
10/Aug/2020,0
11/Aug/2020,0
12/Aug/2020,0
13/Aug/2020,0
14/Aug/2020,0
15/Aug/2020,0
16/Aug/2020,0
17/Aug/2020,0
18/Aug/2020,0
19/Aug/2020,0
20/Aug/2020,0
21/Aug/2020,0
22/Aug/2020,0
23/Aug/2020,0
24/Aug/2020,0
25/Aug/2020,0
26/Aug/2020,0
27/Aug/2020,0
28/Aug/2020,0
29/Aug/2020,0
30/Aug/2020,0
31/Aug/2020,0
